456	3269	3291	
457	3262	3290	
458	3263	3290	
459	3266	3293	
460	3260	3291	
461	3260	3291	
462	3261	3291	
463	3262	3293	
464	3259	3293	
465	3258	3290	
466	3257	3289	
467	3261	3291	
468	3261	3293	
469	3262	3290	
470	3260	3290	
471	3264	3291	
472	3260	3291	
473	3260	3292	
474	3263	3294	
475	3264	3285	
476	3262	3292	
477	3265	3294	
478	3267	3286	
479	3264	3291	
480	3266	3284	
481	3267	3292	
482	3265	3292	
483	3263	3293	
484	3266	3293	
485	3262	3293	
486	3263	3295	
487	3269	3294	
488	3265	3292	
489	3267	3291	
490	3265	3286	
491	3262	3290	
492	3268	3289	
493	3268	3287	
494	3269	3291	
495	3271	3293	
496	3263	3290	
497	3266	3292	
498	3265	3292	
499	3266	3291	
500	3265	3289	
501	3267	3291	
502	3267	3292	
503	3264	3290	
504	3266	3291	
505	3264	3293	
506	3269	3292	
507	3263	3288	
508	3267	3293	
509	3265	3291	
510	3264	3288	
511	3266	3290	
512	3263	3293	
513	3264	3290	
514	3267	3291	
515	3269	3292	
516	3264	3294	
517	3268	3292	
518	3267	3291	
519	3268	3292	
520	3264	3290	
521	3266	3290	
522	3268	3293	
523	3262	3292	
524	3263	3292	
525	3260	3287	
526	3268	3288	
527	3269	3290	
528	3264	3292	
529	3265	3288	
530	3258	3284	
531	3259	3293	
532	3257	3290	
533	3256	3284	
534	3260	3292	
535	3269	3292	
536	3262	3291	
537	3256	3292	
538	3258	3289	
539	3259	3288	
540	3262	3290	
541	3264	3290	
542	3265	3289	
543	3267	3288	
544	3261	3286	
545	3257	3285	
546	3264	3288	
547	3265	3294	
548	3265	3291	
549	3261	3286	
550	3265	3289	
551	3268	3292	
552	3262	3285	
553	3266	3288	
554	3266	3294	
555	3261	3289	
556	3262	3293	
557	3264	3286	
558	3266	3292	
559	3263	3294	
560	3262	3294	
561	3265	3290	
562	3261	3291	
563	3265	3291	
564	3261	3287	
565	3260	3290	
566	3261	3287	
567	3266	3292	
568	3264	3288	
569	3266	3288	
570	3265	3287	
571	3261	3285	
572	3265	3287	
573	3260	3287	
574	3261	3291	
575	3267	3295	
576	3264	3290	
577	3261	3290	
578	3267	3288	
579	3269	3289	
580	3267	3293	
581	3263	3293	
582	3265	3288	
583	3265	3289	
584	3262	3287	
585	3260	3289	
586	3269	3291	
587	3263	3285	
588	3268	3291	
589	3268	3289	
590	3267	3289	
591	3264	3292	
592	3268	3289	
593	3266	3289	
594	3271	3291	
595	3270	3290	
596	3262	3293	
597	3264	3291	
598	3268	3293	
599	3268	3296	
600	3267	3291	
601	3266	3296	
602	3264	3289	
603	3263	3288	
604	3262	3291	
605	3261	3291	
606	3265	3293	
607	3266	3291	
608	3262	3285	
609	3272	3292	
610	3265	3291	
611	3264	3291	
612	3262	3288	
613	3267	3291	
614	3264	3291	
615	3271	3290	
616	3265	3291	
617	3266	3293	
618	3263	3291	
619	3266	3292	
620	3270	3287	
621	3266	3291	
622	3267	3292	
623	3268	3291	
624	3263	3290	
625	3263	3288	
626	3268	3291	
627	3264	3292	
628	3262	3290	
629	3269	3286	
630	3259	3289	
631	3264	3286	
632	3268	3289	
633	3262	3290	
634	3263	3291	
635	3267	3291	
636	3264	3289	
637	3263	3293	
638	3267	3289	
639	3263	3287	
640	3265	3297	
641	3265	3284	
642	3265	3291	
643	3268	3291	
644	3267	3283	
645	3263	3289	
646	3264	3286	
647	3267	3288	
648	3266	3289	
649	3271	3289	
650	3263	3290	
651	3265	3289	
652	3267	3294	
653	3264	3290	
654	3264	3294	
655	3264	3294	
656	3251	3291	
657	3239	3289	
658	3242	3292	
659	3241	3293	
660	3234	3288	
661	3238	3291	
662	3238	3291	
663	3236	3290	
664	3238	3286	
665	3241	3287	
666	3243	3289	
667	3255	3290	
668	3257	3291	
669	3256	3293	
670	3253	3291	
671	3263	3291	
672	3259	3289	
673	3261	3288	
674	3264	3293	
675	3259	3288	
676	3260	3287	
677	3265	3290	
678	3264	3288	
679	3263	3287	
680	3261	3287	
681	3262	3288	
682	3258	3291	
683	3259	3290	
684	3250	3288	
685	3252	3292	
686	3251	3289	
687	3250	3289	
688	3246	3283	
689	3256	3294	
690	3251	3283	
691	3253	3286	
692	3251	3287	
693	3252	3290	
694	3254	3289	
695	3262	3287	
696	3263	3291	
697	3259	3290	
698	3262	3289	
699	3260	3293	
700	3267	3286	
701	3257	3289	
702	3259	3286	
703	3265	3294	
704	3260	3292	
705	3257	3288	
706	3265	3289	
707	3265	3287	
708	3267	3289	
709	3266	3291	
710	3262	3291	
711	3271	3293	
712	3272	3287	
713	3269	3287	
714	3271	3289	
715	3270	3290	
716	3271	3290	
717	3271	3290	
718	3275	3290	
719	3265	3294	
720	3271	3292	
721	3264	3288	
722	3269	3298	
723	3273	3292	
724	3265	3285	
725	3266	3287	
726	3265	3290	
727	3267	3287	
728	3265	3292	
729	3271	3291	
730	3258	3291	
731	3265	3294	
732	3270	3290	
733	3263	3290	
734	3265	3297	
735	3270	3291	
736	3261	3291	
737	3267	3289	
738	3266	3286	
739	3263	3291	
740	3266	3288	
741	3263	3291	
742	3266	3289	
743	3262	3292	
744	3259	3287	
745	3263	3292	
746	3261	3296	
747	3264	3290	
748	3269	3294	
749	3264	3288	
750	3263	3294	
751	3263	3285	
752	3262	3289	
753	3264	3291	
754	3265	3295	
755	3263	3293	
756	3265	3294	
757	3268	3287	
758	3269	3288	
759	3266	3287	
760	3269	3293	
761	3266	3287	
762	3266	3289	
763	3268	3289	
764	3267	3288	
765	3262	3286	
766	3267	3293	
767	3267	3293	
768	3267	3290	
769	3266	3289	
770	3264	3285	
771	3261	3291	
772	3262	3289	
773	3265	3291	
774	3265	3292	
775	3272	3287	
776	3266	3287	
777	3257	3291	
778	3266	3293	
779	3266	3291	
780	3261	3288	
781	3266	3287	
782	3269	3287	
783	3266	3290	
784	3260	3290	
785	3261	3285	
786	3271	3291	
787	3264	3289	
788	3265	3291	
789	3265	3294	
790	3259	3286	
791	3265	3290	
792	3269	3287	
793	3266	3289	
794	3266	3289	
795	3267	3293	
796	3265	3291	
797	3266	3292	
798	3262	3292	
799	3266	3291	
800	3266	3287	
801	3265	3289	
802	3262	3292	
803	3268	3292	
804	3264	3288	
805	3258	3289	
806	3265	3290	
807	3268	3289	
808	3264	3289	
809	3266	3289	
810	3260	3288	
811	3263	3295	
812	3267	3289	
813	3262	3286	
814	3266	3292	
815	3270	3292	
816	3263	3289	
817	3264	3290	
818	3268	3289	
819	3262	3287	
820	3267	3287	
821	3265	3293	
822	3268	3289	
823	3265	3290	
824	3261	3286	
825	3258	3285	
826	3266	3290	
827	3263	3293	
828	3263	3287	
829	3264	3292	
830	3265	3292	
831	3265	3289	
832	3260	3290	
833	3260	3289	
834	3265	3290	
835	3272	3285	
836	3262	3292	
837	3266	3290	
838	3264	3290	
839	3264	3288	
840	3266	3293	
841	3263	3287	
842	3263	3289	
843	3266	3292	
844	3262	3291	
845	3265	3289	
846	3265	3286	
847	3265	3291	
848	3258	3295	
849	3267	3287	
850	3262	3290	
851	3266	3291	
852	3266	3292	
853	3261	3290	
854	3265	3292	
855	3267	3292	
856	3263	3288	
857	3263	3290	
858	3264	3293	
859	3266	3289	
860	3268	3291	
861	3266	3291	
862	3265	3293	
863	3266	3288	
864	3262	3292	
865	3264	3290	
866	3266	3288	
867	3263	3292	
868	3267	3291	
869	3267	3287	
870	3263	3289	
871	3266	3292	
872	3269	3286	
873	3265	3291	
874	3269	3295	
875	3264	3291	
876	3267	3292	
877	3265	3290	
878	3267	3290	
879	3265	3287	
880	3267	3292	
881	3267	3289	
882	3265	3288	
883	3270	3291	
884	3260	3285	
885	3264	3287	
886	3266	3287	
887	3270	3297	
888	3265	3291	
889	3260	3289	
890	3264	3288	
891	3264	3289	
892	3261	3293	
893	3264	3286	
894	3269	3292	
895	3271	3296	
896	3265	3290	
897	3266	3288	
898	3267	3294	
899	3267	3290	
900	3268	3292	
901	3267	3290	
902	3267	3290	
903	3262	3294	
904	3261	3292	
905	3262	3290	
906	3268	3290	
907	3262	3288	
908	3270	3293	
909	3264	3292	
910	3267	3293	
911	3266	3290	
912	3269	3283	
913	3263	3291	
914	3266	3294	
915	3266	3291	
916	3267	3287	
917	3265	3290	
918	3270	3294	
919	3263	3289	
920	3266	3287	
921	3269	3293	
922	3261	3293	
923	3265	3291	
924	3261	3289	
925	3261	3290	
926	3265	3293	
927	3269	3298	
928	3266	3293	
929	3263	3289	
930	3263	3295	
931	3267	3294	
932	3263	3293	
933	3261	3288	
934	3266	3294	
935	3271	3294	
936	3270	3291	
937	3264	3287	
938	3263	3292	
939	3264	3292	
940	3267	3290	
941	3266	3290	
942	3268	3291	
943	3269	3291	
944	3258	3290	
945	3264	3289	
946	3269	3289	
947	3263	3288	
948	3268	3295	
949	3266	3295	
950	3264	3291	
951	3266	3291	
952	3264	3288	
953	3264	3292	
954	3265	3293	
955	3269	3293	
956	3264	3291	
957	3264	3289	
958	3267	3294	
959	3265	3292	
960	3266	3293	
961	3265	3294	
962	3269	3292	
963	3266	3291	
964	3267	3293	
965	3263	3288	
966	3269	3292	
967	3269	3294	
968	3267	3293	
969	3266	3288	
970	3269	3293	
971	3267	3292	
972	3264	3289	
973	3264	3289	
974	3266	3290	
975	3273	3294	
976	3263	3288	
977	3262	3289	
978	3268	3291	
979	3266	3291	
980	3270	3289	
981	3267	3292	
982	3265	3288	
983	3271	3291	
984	3260	3291	
985	3263	3287	
986	3267	3288	
987	3267	3290	
988	3267	3289	
989	3266	3287	
990	3266	3290	
991	3267	3289	
992	3265	3287	
993	3263	3290	
994	3264	3293	
995	3265	3291	
996	3267	3293	
997	3267	3287	
998	3264	3290	
999	3269	3289	
1000	3267	3293	
1001	3265	3290	
1002	3265	3292	
1003	3267	3287	
1004	3267	3289	
1005	3265	3286	
1006	3267	3292	
1007	3269	3295	
1008	3267	3288	
1009	3263	3292	
1010	3267	3291	
1011	3266	3294	
1012	3264	3288	
1013	3261	3291	
1014	3265	3289	
1015	3273	3297	
1016	3267	3291	
1017	3265	3292	
1018	3262	3283	
1019	3267	3294	
1020	3267	3291	
1021	3263	3290	
1022	3265	3290	
1023	3268	3292	
1024	3261	3293	
1025	3260	3292	
1026	3272	3293	
1027	3266	3289	
1028	3262	3287	
1029	3262	3285	
1030	
1031	
